,NoShow,sunday,monday,wednesday,thursday,friday,saturday,time_booked,cancel_days_1,cancel_days_2,cancel_days_3,cancel_days_4,cancel_days_5,cancel_days_6,cancel_days_7,service_CAL,service_CALC,service_CAS,service_CBAL,service_CCAMO,service_CCO,service_CDPB,service_CFC,service_CHLFH,service_CHLFHC,service_CHLHH,service_CHLHHC,service_CHLPHC,service_CHLPL,service_CMT,service_CON,service_CT,service_CTU,service_EXT,service_FF,service_FRI,service_MISC,service_NECK,service_SBD,service_SBD5,service_SDUD,service_SHCC,service_SHCM,service_SHCW,service_SMARTBOND,service_SMO,service_SSUD,staff_BECKY,staff_HOUSE,staff_JJ,staff_JOANNE,staff_KELLY,staff_SINEAD,Canceled_By_BECKY,Canceled_By_HOUSE,Canceled_By_JJ,Canceled_By_JOANNE,Canceled_By_KELLY,Canceled_By_SINEAD,quantity_1,quantity_2,quantity_3,quantity_4,quantity_5,quantity_6,quantity_7,amount,avg_receipt_1,avg_receipt_2,avg_receipt_3,avg_receipt_4,avg_receipt_5,avg_quantity_1,avg_quantity_2,avg_quantity_3,avg_quantity_4,avg_quantity_5,total_cancel12,hclust3,hclust4,Mclust3,Mclust4
1132,0,0,0,0,0,1,0,810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.02535169073515,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,3
1133,0,0,0,0,0,0,1,980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,0,0,0,1,0,0,0,1,0,0,0.0,3,3,2,2
1134,0,0,0,0,0,1,0,1090,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.634728988229639,0,1,0,0,0,0,0,0,1,0,0.0,2,2,2,2
1135,0,0,0,0,1,0,0,1070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71357206670431,1,0,0,0,0,1,0,0,0,0,0.0,2,2,2,2
1136,0,0,0,0,1,0,0,930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,3,3,2,1
1137,0,0,0,0,1,0,0,1050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,0,1,0,0,0,1,0,0,0,0.0,2,2,2,2
1138,0,0,0,1,0,0,0,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,0,0,1,0,0,0,1,0,0,0.0,1,4,1,4
1139,0,0,0,0,1,0,0,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,1,0,0,0,0,0,0,1,0,0.0,1,4,1,4
1140,0,0,0,0,1,0,0,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.71357206670431,1,0,0,0,0,1,0,0,0,0,0.0,1,4,1,4
1141,0,0,0,0,1,0,0,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.02535169073515,1,0,0,0,0,1,0,0,0,0,0.0,1,4,1,4
1142,0,0,0,0,0,1,0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
1143,0,0,0,0,0,1,0,890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,1
1144,0,0,0,0,0,0,0,900,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.407171771460121,0,1,0,0,0,0,0,0,1,0,0.0,3,3,3,1
1145,0,0,0,0,0,0,0,990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.407171771460121,1,0,0,0,0,1,0,0,0,0,0.0,3,3,2,2
1146,0,0,0,0,0,0,1,830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9921318225317,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
1147,0,0,0,0,0,0,1,880,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
1148,0,0,0,1,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.02535169073515,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,3
1149,0,0,0,0,1,0,0,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.58351893845611,0,1,0,0,0,0,0,0,1,0,0.0,2,2,2,2
1150,0,0,0,0,1,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.94875989037817,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
1151,0,0,0,0,0,0,0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.58351893845611,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
1152,0,0,0,0,1,0,0,640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71357206670431,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
1153,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0445224377234195,0,0,0,1,0,0,0,1,0,0,0.0,2,2,2,2
1154,0,0,0,1,0,0,0,1120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71357206670431,0,1,0,0,0,0,0,0,1,0,0.0,2,2,2,2
1155,0,0,0,0,1,0,0,690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.49650756146648,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
1156,0,0,0,0,0,1,0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
1157,0,0,0,1,0,0,0,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.213467288631639,0,0,1,0,0,0,1,0,0,0,0.693147180559945,1,1,1,3
1158,0,0,0,1,0,0,0,770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.213467288631639,0,0,0,1,0,0,0,1,0,0,0.693147180559945,3,3,3,3
1159,0,0,0,0,0,0,1,660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.70711026474888,0,0,0,0,1,0,0,0,1,0,0.693147180559945,1,1,1,4
1160,0,0,0,0,1,0,0,640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.23644196282995,0,0,0,0,1,1,0,0,0,0,0.693147180559945,1,1,1,4
1161,0,0,0,0,1,0,0,720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.23644196282995,0,0,0,0,1,1,0,0,0,0,0.693147180559945,1,1,1,3
1162,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.79413628550071,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
1163,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,0,0,0,1,0,0,0,1,0,0,0.0,2,2,2,2
1164,0,0,0,0,1,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.21950770517611,0,1,0,0,0,0,0,0,1,0,0.0,3,3,3,3
1165,0,0,0,0,1,0,0,1020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.02535169073515,1,0,0,0,0,1,0,0,0,0,0.0,2,2,2,2
1166,0,0,0,0,1,0,0,990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243297,1,0,0,0,0,1,0,0,0,0,0.0,3,3,2,2
1167,0,0,0,0,1,0,0,990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243297,0,0,1,0,0,0,1,0,0,0,0.0,3,3,2,2
1168,0,0,0,0,1,0,0,990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.33073334028633,0,0,0,1,0,0,0,1,0,0,0.0,3,3,2,2
1169,0,0,0,1,0,0,0,1080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.58351893845611,0,1,0,0,0,0,0,0,1,0,0.0,2,2,2,2
1170,0,0,0,0,0,1,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,1,0,0,0,0,1,0,0,0,0,0.0,1,1,3,3
1171,0,0,0,0,0,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,1,0,0,0,0,1,0,0,0,0,0.693147180559945,1,1,1,4
1172,0,0,0,0,1,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.51085950651685,0,0,1,0,0,0,1,0,0,0,0.693147180559945,3,3,3,3
1173,1,0,0,0,1,0,0,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,1.09861228866811,3,3,3,1
1174,0,0,0,0,1,0,0,680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,1,0,1.09861228866811,1,1,1,4
1175,0,0,0,0,1,0,0,560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,1,0,0,0,0,1,0,0,0,0,1.09861228866811,1,4,1,4
1176,0,0,0,1,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.634728988229639,1,0,0,0,0,1,0,0,0,0,1.38629436111989,1,1,3,3
1177,0,0,0,0,1,0,0,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,3
1178,0,0,0,1,0,0,0,930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,0,0,0,1,0,0,0,1,0,0,0.0,3,3,2,1
1179,0,0,0,0,1,0,0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,0,1,0,0,0,0,0,0,1,0,0.0,3,3,3,1
1180,0,0,0,0,0,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
1181,0,0,0,0,0,0,0,860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
1182,0,0,0,0,0,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.87824610605051,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
1183,0,0,0,1,0,0,0,920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71357206670431,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,1
1184,0,0,0,0,0,0,1,750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,1,0,0,0,0,0,0,1,0,0.0,1,1,3,3
1185,0,0,0,0,0,0,1,570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,1,4,1,4
1186,0,0,0,0,0,0,1,570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,1,4,1,4
1187,0,0,0,0,0,0,1,570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.33073334028633,0,0,1,0,0,0,1,0,0,0,0.0,1,4,1,4
1188,1,0,0,0,1,0,0,870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.11087386417331,0,0,0,1,0,0,0,1,0,0,1.38629436111989,3,3,3,1
1189,0,0,0,0,1,0,0,1060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.11087386417331,0,1,0,0,0,0,0,0,1,0,1.38629436111989,2,2,2,2
1190,0,0,0,0,1,0,0,1030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,1.38629436111989,2,2,2,2
1191,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,1,0,0,0,0,1,0,0,0,0,1.38629436111989,2,2,2,2
1192,1,0,0,0,1,0,0,960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.25227342804663,0,0,1,0,0,0,1,0,0,0,1.9459101490553101,3,3,2,2
1193,1,0,0,0,0,1,0,590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,1.9459101490553101,1,1,1,4
1194,0,0,0,0,0,1,0,1060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,1,0,1.9459101490553101,2,2,2,2
1195,0,0,0,0,0,1,0,1090,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,1,0,0,0,0,1,0,0,0,0,1.9459101490553101,2,2,2,2
1196,0,0,0,0,0,1,0,1070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,2.30258509299405,2,2,2,2
1197,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.860786223465871,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
1198,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,0,0,0,0,1,0,0,0,0,1,0.0,3,3,3,1
1199,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454347296253509,0,0,0,0,1,0,0,0,1,0,0.0,3,3,3,1
1200,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.48479693349065,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
1201,0,0,0,0,0,1,0,840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
1202,0,0,0,0,0,1,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.39444915467244,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
1203,0,0,0,0,1,0,0,1070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,0,0,0,1,0,0,0,1,0,0,0.0,2,2,2,2
1204,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,0,1,0,0,0,0,0,0,1,0,0.0,2,2,2,2
1205,0,0,0,0,0,1,0,930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.11439452838711,1,0,0,0,0,1,0,0,0,0,0.0,3,3,2,1
1206,1,0,0,0,0,0,1,760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.634728988229639,1,0,0,0,0,1,0,0,0,0,0.693147180559945,1,1,3,3
1207,0,0,0,0,0,0,0,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.836281906951481,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
